group,title,main link,supplemental link
ai-city-challenge,multi-camera-tracking-by-candidate-intersection-ratio-tracklet-matching,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Li_Multi-Camera_Tracking_by_Candidate_Intersection_Ratio_Tracklet_Matching_CVPRW_2021_paper.pdf,
ai-city-challenge,the-5th-ai-city-challenge,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Naphade_The_5th_AI_City_Challenge_CVPRW_2021_paper.pdf,
ai-city-challenge,dun-dual-path-temporal-matching-network-for-natural-language-based-vehicle-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Sun_DUN_Dual-Path_Temporal_Matching_Network_for_Natural_Language-Based_Vehicle_Retrieval_CVPRW_2021_paper.pdf,
ai-city-challenge,real-time-and-robust-system-for-counting-movement-specific-vehicle-at-crowded-intersections,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Tran_Real-Time_and_Robust_System_for_Counting_Movement-Specific_Vehicle_at_Crowded_CVPRW_2021_paper.pdf,
ai-city-challenge,robust-vehicle-re-identification-via-rigid-structure-prior,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Jiang_Robust_Vehicle_Re-Identification_via_Rigid_Structure_Prior_CVPRW_2021_paper.pdf,
ai-city-challenge,multi-target-multi-camera-vehicle-tracking-for-city-scale-traffic-management,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Shim_Multi-Target_Multi-Camera_Vehicle_Tracking_for_City-Scale_Traffic_Management_CVPRW_2021_paper.pdf,
ai-city-challenge,sbnet-segmentation-based-network-for-natural-language-based-vehicle-search,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Lee_SBNet_Segmentation-Based_Network_for_Natural_Language-Based_Vehicle_Search_CVPRW_2021_paper.pdf,
ai-city-challenge,keyword-based-vehicle-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Park_Keyword-Based_Vehicle_Retrieval_CVPRW_2021_paper.pdf,
ai-city-challenge,an-empirical-study-of-vehicle-re-identification-on-the-ai-city-challenge,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Luo_An_Empirical_Study_of_Vehicle_Re-Identification_on_the_AI_City_CVPRW_2021_paper.pdf,
ai-city-challenge,multi-class-multi-movement-vehicle-counting-based-on-centertrack,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Kocur_Multi-Class_Multi-Movement_Vehicle_Counting_Based_on_CenterTrack_CVPRW_2021_paper.pdf,
ai-city-challenge,towards-accurate-visual-and-natural-language-based-vehicle-retrieval-systems,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Khorramshahi_Towards_Accurate_Visual_and_Natural_Language-Based_Vehicle_Retrieval_Systems_CVPRW_2021_paper.pdf,
ai-city-challenge,a-vision-based-system-for-traffic-anomaly-detection-using-deep-learning-and-decision-trees,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Aboah_A_Vision-Based_System_for_Traffic_Anomaly_Detection_Using_Deep_Learning_CVPRW_2021_paper.pdf,
ai-city-challenge,a-region-and-trajectory-movement-matching-for-multiple-turn-counts-at-road-intersection-on-edge-device,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Tran_A_Region-and-Trajectory_Movement_Matching_for_Multiple_Turn-Counts_at_Road_Intersection_CVPRW_2021_paper.pdf,
ai-city-challenge,multi-camera-vehicle-tracking-system-based-on-spatial-temporal-filtering,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Ren_Multi-Camera_Vehicle_Tracking_System_Based_on_Spatial-Temporal_Filtering_CVPRW_2021_paper.pdf,
ai-city-challenge,good-practices-and-a-strong-baseline-for-traffic-anomaly-detection,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Zhao_Good_Practices_and_a_Strong_Baseline_for_Traffic_Anomaly_Detection_CVPRW_2021_paper.pdf,
ai-city-challenge,vehicle-re-identification-based-on-ensembling-deep-learning-features-including-a-synthetic-training-dataset-orientation-and-background-features-and-camera-verification,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Fernandez_Vehicle_Re-Identification_Based_on_Ensembling_Deep_Learning_Features_Including_a_CVPRW_2021_paper.pdf,
ai-city-challenge,tied-a-cycle-consistent-encoder-decoder-model-for-text-to-image-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Sebastian_TIED_A_Cycle_Consistent_Encoder-Decoder_Model_for_Text-to-Image_Retrieval_CVPRW_2021_paper.pdf,
ai-city-challenge,traffic-video-event-retrieval-via-text-query-using-vehicle-appearance-and-motion-attributes,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Nguyen_Traffic_Video_Event_Retrieval_via_Text_Query_Using_Vehicle_Appearance_CVPRW_2021_paper.pdf,
ai-city-challenge,connecting-language-and-vision-for-natural-language-based-vehicle-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Bai_Connecting_Language_and_Vision_for_Natural_Language-Based_Vehicle_Retrieval_CVPRW_2021_paper.pdf,
ai-city-challenge,fast-vehicle-turning-movement-counting-using-localization-based-tracking,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Gloudemans_Fast_Vehicle_Turning-Movement_Counting_Using_Localization-Based_Tracking_CVPRW_2021_paper.pdf,
ai-city-challenge,city-scale-multi-camera-vehicle-tracking-guided-by-crossroad-zones,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Liu_City-Scale_Multi-Camera_Vehicle_Tracking_Guided_by_Crossroad_Zones_CVPRW_2021_paper.pdf,
ai-city-challenge,robust-and-online-vehicle-counting-at-crowded-intersections,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Lu_Robust_and_Online_Vehicle_Counting_at_Crowded_Intersections_CVPRW_2021_paper.pdf,
ai-city-challenge,an-efficient-approach-for-anomaly-detection-in-traffic-videos,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Doshi_An_Efficient_Approach_for_Anomaly_Detection_in_Traffic_Videos_CVPRW_2021_paper.pdf,
ai-city-challenge,an-occlusion-aware-multi-target-multi-camera-tracking-system,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Specker_An_Occlusion-Aware_Multi-Target_Multi-Camera_Tracking_System_CVPRW_2021_paper.pdf,
ai-city-challenge,contrastive-learning-for-natural-language-based-vehicle-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Nguyen_Contrastive_Learning_for_Natural_Language-Based_Vehicle_Retrieval_CVPRW_2021_paper.pdf,
image-matching-local-features-and-beyond,perceptual-loss-for-robust-unsupervised-homography-estimation,http://openaccess.thecvf.com/content/CVPR2021W/IMW/papers/Koguciuk_Perceptual_Loss_for_Robust_Unsupervised_Homography_Estimation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/IMW/supplemental/Koguciuk_Perceptual_Loss_for_CVPRW_2021_supplemental.pdf
image-matching-local-features-and-beyond,dfm-a-performance-baseline-for-deep-feature-matching,http://openaccess.thecvf.com/content/CVPR2021W/IMW/papers/Efe_DFM_A_Performance_Baseline_for_Deep_Feature_Matching_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,quad-dip-for-x-ray-cargo-image-decomposition,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Hu_Quad-DIP_for_X-Ray_Cargo_Image_Decomposition_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,instance-segmentation-based-identification-of-pelagic-species-in-acoustic-backscatter-data,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Marques_Instance_Segmentation-Based_Identification_of_Pelagic_Species_in_Acoustic_Backscatter_Data_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,leveraging-multi-scale-backbone-with-multilevel-supervision-for-thermal-image-super-resolution,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Nathan_Leveraging_Multi_Scale_Backbone_With_Multilevel_Supervision_for_Thermal_Image_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,generalized-unsupervised-clustering-of-hyperspectral-images-of-geological-targets-in-the-near-infrared,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Gao_Generalized_Unsupervised_Clustering_of_Hyperspectral_Images_of_Geological_Targets_in_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/supplemental/Gao_Generalized_Unsupervised_Clustering_CVPRW_2021_supplemental.pdf
perception-beyond-the-visible-spectrum,self-training-guided-adversarial-domain-adaptation-for-thermal-imagery,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Akkaya_Self-Training_Guided_Adversarial_Domain_Adaptation_for_Thermal_Imagery_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,learning-from-the-web-webly-supervised-meta-learning-for-masked-face-recognition,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Zheng_Learning_From_the_Web_Webly_Supervised_Meta-Learning_for_Masked_Face_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,reconstruction-of-cassi-raman-images-with-machine-learning,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Brorsson_Reconstruction_of_CASSI-Raman_Images_With_Machine-Learning_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,thermal-image-super-resolution-challenge-pbvs-2021,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Rivadeneira_Thermal_Image_Super-Resolution_Challenge_-_PBVS_2021_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/supplemental/Rivadeneira_Thermal_Image_Super-Resolution_CVPRW_2021_supplemental.pdf
perception-beyond-the-visible-spectrum,deep-fusion-of-appearance-and-frame-differencing-for-motion-segmentation,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Ellenfeld_Deep_Fusion_of_Appearance_and_Frame_Differencing_for_Motion_Segmentation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/supplemental/Ellenfeld_Deep_Fusion_of_CVPRW_2021_supplemental.pdf
perception-beyond-the-visible-spectrum,semantic-labeling-of-lidar-point-clouds-for-uav-applications,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Axelsson_Semantic_Labeling_of_Lidar_Point_Clouds_for_UAV_Applications_CVPRW_2021_paper.pdf,
perception-beyond-the-visible-spectrum,channel-split-convolutional-neural-network-chasnet-for-thermal-image-super-resolution,http://openaccess.thecvf.com/content/CVPR2021W/PBVS/papers/Prajapati_Channel_Split_Convolutional_Neural_Network_ChaSNet_for_Thermal_Image_Super-Resolution_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,srvfnet-a-generative-network-for-unsupervised-multiple-diffeomorphic-functional-alignment,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Nunez_SrvfNet_A_Generative_Network_for_Unsupervised_Multiple_Diffeomorphic_Functional_Alignment_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,uniting-stereo-and-depth-from-defocus-a-thin-lens-based-variational-framework-for-multiview-reconstruction,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Friedlander_Uniting_Stereo_and_Depth-From-Defocus_A_Thin_Lens-Based_Variational_Framework_for_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,deep-spherical-manifold-gaussian-kernel-for-unsupervised-domain-adaptation,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Zhang_Deep_Spherical_Manifold_Gaussian_Kernel_for_Unsupervised_Domain_Adaptation_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,geometric-empirical-bayesian-model-for-classification-of-functional-data-under-diverse-sampling-regimes,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Matuk_Geometric_Empirical_Bayesian_Model_for_Classification_of_Functional_Data_Under_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,gilda-grassmann-incremental-linear-discriminant-analysis,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Nagananda_GILDA_Grassmann_Incremental_Linear_Discriminant_Analysis_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,multi-scale-diffeomorphic-metric-mapping-of-spatial-transcriptomics-datasets,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Miller_Multi_Scale_Diffeomorphic_Metric_Mapping_of_Spatial_Transcriptomics_Datasets_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,learning-low-bending-and-low-distortion-manifold-embeddings,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Braunsmann_Learning_Low_Bending_and_Low_Distortion_Manifold_Embeddings_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,srvfregnet-elastic-function-registration-using-deep-neural-networks,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Chen_SrvfRegNet_Elastic_Function_Registration_Using_Deep_Neural_Networks_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,supervised-deep-learning-of-elastic-srv-distances-on-the-shape-space-of-curves,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Hartman_Supervised_Deep_Learning_of_Elastic_SRV_Distances_on_the_Shape_CVPRW_2021_paper.pdf,
differential-geometry-in-computer-vision-and-machine-learning,a-sheaf-and-topology-approach-to-detecting-local-merging-relations-in-digital-images,http://openaccess.thecvf.com/content/CVPR2021W/DiffCVML/papers/Hu_A_Sheaf_and_Topology_Approach_to_Detecting_Local_Merging_Relations_CVPRW_2021_paper.pdf,
computer-vision-in-sports,lol-v2t-large-scale-esports-video-description-dataset,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Tanaka_LoL-V2T_Large-Scale_Esports_Video_Description_Dataset_CVPRW_2021_paper.pdf,
computer-vision-in-sports,contrastive-learning-for-sports-video-unsupervised-player-classification,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Koshkina_Contrastive_Learning_for_Sports_Video_Unsupervised_Player_Classification_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/supplemental/Koshkina_Contrastive_Learning_for_CVPRW_2021_supplemental.pdf
computer-vision-in-sports,automated-tackle-injury-risk-assessment-in-contact-based-sports-a-rugby-union-example,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Martin_Automated_Tackle_Injury_Risk_Assessment_in_Contact-Based_Sports_-_A_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/supplemental/Martin_Automated_Tackle_Injury_CVPRW_2021_supplemental.pdf
computer-vision-in-sports,toward-improving-the-visual-characterization-of-sport-activities-with-abstracted-scene-graphs,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Rahimi_Toward_Improving_the_Visual_Characterization_of_Sport_Activities_With_Abstracted_CVPRW_2021_paper.pdf,
computer-vision-in-sports,detecting-and-matching-related-objects-with-one-proposal-multiple-predictions,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Liu_Detecting_and_Matching_Related_Objects_With_One_Proposal_Multiple_Predictions_CVPRW_2021_paper.pdf,
computer-vision-in-sports,soccernet-v2-a-dataset-and-benchmarks-for-holistic-understanding-of-broadcast-soccer-videos,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Deliege_SoccerNet-v2_A_Dataset_and_Benchmarks_for_Holistic_Understanding_of_Broadcast_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/supplemental/Deliege_SoccerNet-v2_A_Dataset_CVPRW_2021_supplemental.pdf
computer-vision-in-sports,table-tennis-stroke-recognition-using-two-dimensional-human-pose-estimation,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Kulkarni_Table_Tennis_Stroke_Recognition_Using_Two-Dimensional_Human_Pose_Estimation_CVPRW_2021_paper.pdf,
computer-vision-in-sports,puck-localization-and-multi-task-event-recognition-in-broadcast-hockey-videos,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Vats_Puck_Localization_and_Multi-Task_Event_Recognition_in_Broadcast_Hockey_Videos_CVPRW_2021_paper.pdf,
computer-vision-in-sports,temporally-aware-feature-pooling-for-action-spotting-in-soccer-broadcasts,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Giancola_Temporally-Aware_Feature_Pooling_for_Action_Spotting_in_Soccer_Broadcasts_CVPRW_2021_paper.pdf,
computer-vision-in-sports,automatic-play-segmentation-of-hockey-videos,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Pidaparthy_Automatic_Play_Segmentation_of_Hockey_Videos_CVPRW_2021_paper.pdf,
computer-vision-in-sports,deepdarts-modeling-keypoints-as-objects-for-automatic-scorekeeping-in-darts-using-a-single-camera,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/McNally_DeepDarts_Modeling_Keypoints_as_Objects_for_Automatic_Scorekeeping_in_Darts_CVPRW_2021_paper.pdf,
computer-vision-in-sports,camera-calibration-and-player-localization-in-soccernet-v2-and-investigation-of-their-representations-for-action-spotting,http://openaccess.thecvf.com/content/CVPR2021W/CVSports/papers/Cioppa_Camera_Calibration_and_Player_Localization_in_SoccerNet-v2_and_Investigation_of_CVPRW_2021_paper.pdf,
binary-networks-for-computer-vision,adaptive-binary-ternary-quantization,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/papers/Razani_Adaptive_Binary-Ternary_Quantization_CVPRW_2021_paper.pdf,
binary-networks-for-computer-vision,on-the-application-of-binary-neural-networks-in-oblivious-inference,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/papers/Samragh_On_the_Application_of_Binary_Neural_Networks_in_Oblivious_Inference_CVPRW_2021_paper.pdf,
binary-networks-for-computer-vision,training-dynamical-binary-neural-networks-with-equilibrium-propagation,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/papers/Laydevant_Training_Dynamical_Binary_Neural_Networks_With_Equilibrium_Propagation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/supplemental/Laydevant_Training_Dynamical_Binary_CVPRW_2021_supplemental.pdf
binary-networks-for-computer-vision,fast-walsh-hadamard-transform-and-smooth-thresholding-based-binary-layers-in-deep-neural-networks,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/papers/Pan_Fast_Walsh-Hadamard_Transform_and_Smooth-Thresholding_Based_Binary_Layers_in_Deep_CVPRW_2021_paper.pdf,
binary-networks-for-computer-vision,initialization-and-transfer-learning-of-stochastic-binary-networks-from-real-valued-ones,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/papers/Livochka_Initialization_and_Transfer_Learning_of_Stochastic_Binary_Networks_From_Real-Valued_CVPRW_2021_paper.pdf,
binary-networks-for-computer-vision,bnn-bn-training-binary-neural-networks-without-batch-normalization,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/papers/Chen_BNN_-_BN___Training_Binary_Neural_Networks_Without_CVPRW_2021_paper.pdf,
binary-networks-for-computer-vision,bcnn-a-binary-cnn-with-all-matrix-ops-quantized-to-1-bit-precision,http://openaccess.thecvf.com/content/CVPR2021W/BiVision/papers/Redfern_BCNN_A_Binary_CNN_With_All_Matrix_Ops_Quantized_to_CVPRW_2021_paper.pdf,
